# Sentences written for this pack (src "gen"): word<TAB>Korean<TAB>English. Polite style (해요체/합쇼체).
# Each covers a word Tatoeba shows in fewer than 2 usable sentences.
찾아오다	친구가 갑자기 집에 찾아왔어요.	My friend suddenly came to visit my home.
찾아오다	학생들이 선생님을 찾아왔어요.	The students came to see the teacher.
내려가다	저는 지금 일 층으로 내려가요.	I'm going down to the first floor now.
이거	이거 정말 맛있어요.	This is really delicious.
놈	어떤 놈이 제 자전거를 가져갔어요.	Some guy took my bicycle.
사건	그 사건은 어제 저녁 뉴스에 나왔어요.	That incident was on the news yesterday evening.
대체	대체 어젯밤에 무슨 일이 있었어요?	What on earth happened last night?
리	그 사람이 거짓말을 했을 리가 없어요.	There's no way that person lied.
바	제가 말하고 싶은 바는 바로 이거예요.	What I want to say is exactly this.
바	제가 아는 바로는 그는 아직 학생이에요.	As far as I know, he is still a student.
신경	다른 사람 말에 너무 신경 쓰지 마세요.	Don't worry too much about what other people say.
정부	정부가 올해 새 법을 많이 만들었어요.	The government made a lot of new laws this year.
정부	정부는 국민의 말을 잘 들어야 해요.	The government has to listen carefully to the people.
망하다	우리 집 앞의 가게는 작년에 망했어요.	The shop in front of our house went out of business last year.
망하다	어제 본 시험을 완전히 망해서 슬퍼요.	I'm sad because I completely messed up yesterday's exam.
진심	도와주셔서 진심으로 감사드려요, 정말 고마워요.	I sincerely thank you for your help, I'm really grateful.
올리다	여행에서 찍은 사진을 인터넷에 올렸어요.	I posted the photos I took on the trip on the internet.
혹시	혹시 이 근처에 은행이 있어요?	Is there a bank near here, by any chance?
혹시	혹시 제 휴대폰을 어디에서 봤어요?	Did you happen to see my phone anywhere?
피하다	비를 피하려고 우리는 건물로 들어갔어요.	We went into the building to get out of the rain.
피하다	그는 제 질문을 계속 피했어요.	He kept avoiding my question.
인하다	큰 사고로 인해 길이 한 시간 동안 막혔어요.	The road was blocked for an hour because of a big accident.
베다	종이를 자르다가 손가락을 조금 베었어요.	I cut my finger a little while cutting paper.
무기	군인들은 손에 무기를 들고 있었어요.	The soldiers were holding weapons in their hands.
무기	웃음은 우리가 가진 가장 좋은 무기예요.	Laughter is the best weapon we have.
출신	제 친구는 작은 섬 출신이에요.	My friend is from a small island.
출신	우리 선생님은 시골 출신이라서 자연을 좋아해요.	Our teacher is from the countryside, so she likes nature.
뻔하다	그 영화의 끝은 처음부터 뻔했어요.	The ending of that film was obvious from the start.
뻔하다	늦게 일어나서 기차를 놓칠 뻔했어요.	I got up late and almost missed the train.
개다	저는 아침에 일어나서 바로 이불을 개요.	I fold the blanket as soon as I get up in the morning.
개다	비가 그치고 오후에 하늘이 갰어요.	The rain stopped and the sky cleared up in the afternoon.
범죄	이 마을에는 범죄가 거의 없어서 안전해요.	There's almost no crime in this village, so it's safe.
증거	경찰은 아직 그 사람의 증거를 찾지 못했어요.	The police still haven't found evidence against that person.
문자	수업이 끝나고 친구에게 문자를 보냈어요.	After class I sent a text message to my friend.
현실	꿈과 현실은 생각보다 많이 달라요.	Dreams and reality are much more different than you think.
현실	이제 우리는 현실을 받아들여야 해요.	Now we have to accept reality.
일단	일단 밥부터 먹고 그 이야기를 해요.	Let's eat first and then talk about that.
존재	그는 신의 존재를 믿지 않는다고 말했어요.	He said he doesn't believe in the existence of God.
까다	아이가 혼자 바나나를 까서 먹었어요.	The child peeled a banana by himself and ate it.
까다	저녁을 만들려고 감자를 까고 있어요.	I'm peeling potatoes to make dinner.
상관	그 문제는 저와 전혀 상관이 없어요.	That problem has nothing at all to do with me.
인정하다	그는 결국 자기 실수를 인정했어요.	In the end he admitted his mistake.
과정	결과보다 과정이 더 중요할 때가 있어요.	Sometimes the process is more important than the result.
알아보다	오랜만에 만났는데 친구가 저를 바로 알아봤어요.	We met after a long time, but my friend recognised me straight away.
시스템	회사의 컴퓨터 시스템이 오늘 아침에 고장 났어요.	The company's computer system broke down this morning.
시스템	이 나라의 교육 시스템은 아주 좋아요.	This country's education system is very good.
심장	운동을 하면 심장이 빨리 뛰어요.	When you exercise, your heart beats fast.
심장	너무 놀라서 심장이 멈출 뻔했어요.	I was so surprised my heart almost stopped.
작품	이 그림은 아주 유명한 사람의 작품이에요.	This painting is the work of a very famous person.
작품	우리는 박물관에서 오래된 작품을 많이 봤어요.	We saw a lot of old works of art at the museum.
동의하다	저도 선생님의 그 의견에 동의해요.	I agree with that opinion of yours too, teacher.
도대체	도대체 지금까지 어디에서 뭘 했어요?	What on earth have you been doing until now?
상관없다	비가 와도 저는 전혀 상관없어요.	It doesn't matter to me at all even if it rains.
다행	사고가 났지만 아무도 다치지 않아서 다행이에요.	There was an accident, but luckily nobody was hurt.
다행	늦을까 봐 걱정했는데 시간에 맞게 도착해서 다행이에요.	I was worried I'd be late, so I'm glad we arrived on time.
권리	모든 사람은 교육을 받을 권리가 있어요.	Everyone has the right to education.
권리	어린 아이들에게도 똑같은 권리가 있어요.	Young children have the same rights too.
당시	그 당시 저는 아직 학생이었어요.	At that time I was still a student.
당시	그 당시에는 휴대폰이 거의 없었어요.	At that time there were hardly any mobile phones.
현장	경찰이 사고 현장에 빨리 도착했어요.	The police arrived quickly at the scene of the accident.
보호하다	엄마는 언제나 아이를 보호하려고 해요.	A mother always tries to protect her child.
공격	우리 팀은 오늘 경기에서 공격을 잘했어요.	Our team attacked well in today's match.
공격	적의 공격은 밤에 갑자기 시작되었어요.	The enemy's attack began suddenly at night.
공격하다	개가 공원에서 갑자기 사람을 공격했어요.	A dog suddenly attacked a person in the park.
데이트	주말에 여자 친구와 공원에서 데이트를 했어요.	At the weekend I went on a date with my girlfriend in the park.
목숨	그는 목숨을 걸고 물에 빠진 아이를 구했어요.	He risked his life to save a child who had fallen into the water.
구조	이 집의 구조는 아주 특별해요.	The layout of this house is very special.
구조	산에서 길을 잃은 사람들이 구조를 기다리고 있어요.	People lost on the mountain are waiting to be rescued.
녹다	날씨가 따뜻해서 눈이 다 녹았어요.	The weather was warm, so all the snow melted.
녹다	아이스크림을 밖에 두어서 다 녹았어요.	I left the ice cream outside, so it all melted.
위대하다	그는 우리 역사에서 가장 위대한 왕이었어요.	He was the greatest king in our history.
위대하다	어머니의 사랑은 정말 위대하다고 생각해요.	I think a mother's love is truly great.
때리다	다른 사람을 때리면 절대 안 돼요.	You must never hit other people.
때리다	밤새 비가 창문을 세게 때렸어요.	The rain beat hard against the window all night.
무대	그 가수가 무대에 올라가자 모두 소리를 질렀어요.	When that singer went up on stage, everyone screamed.
작업	이 작업은 시간이 아주 오래 걸려요.	This work takes a very long time.
작업	저는 요즘 컴퓨터로 작업을 하고 있어요.	These days I'm working on the computer.
살인	경찰이 그 살인 사건을 조사하고 있어요.	The police are investigating that murder case.
살인	그 영화는 오래된 살인 사건에 관한 이야기예요.	That film is a story about an old murder case.
코드	이 프로그램의 코드는 너무 복잡해요.	The code of this program is too complicated.
영혼	그는 음악을 머리가 아니라 영혼으로 느껴요.	He feels music with his soul, not his head.
영혼	많은 사람들이 죽은 후에도 영혼이 있다고 믿어요.	Many people believe that the soul remains after death.
반응	새 노래에 대한 사람들의 반응이 아주 좋았어요.	People's reaction to the new song was very good.
살아남다	큰 사고였지만 그 사고에서 모두 살아남았어요.	It was a big accident, but everyone survived it.
트럭	큰 트럭이 우리 집 앞에 섰어요.	A big truck stopped in front of our house.
트럭	우리 아버지는 매일 트럭을 운전하세요.	My father drives a truck every day.
임무	우리의 임무는 아이들을 안전하게 지키는 것이에요.	Our duty is to keep the children safe.
임무	그는 어려운 임무를 끝까지 잘 마쳤어요.	He completed the difficult mission to the end.
인류	인류의 역사는 생각보다 아주 길어요.	The history of humankind is much longer than you think.
인류	이 새로운 기술은 인류에게 큰 도움이 될 거예요.	This new technology will be a great help to humankind.
본인	이 서류는 본인이 직접 은행에 내야 해요.	You have to hand this document in to the bank in person.
본인	여기에 본인의 이름과 주소를 쓰세요.	Write your own name and address here.
마약	마약은 몸과 정신에 아주 나빠요.	Drugs are very bad for body and mind.
이동하다	우리는 버스를 타고 다른 도시로 이동했어요.	We took a bus and moved to another city.
원인	경찰은 사고의 원인을 아직 몰라요.	The police still don't know the cause of the accident.
거대하다	깊은 바다에는 거대한 물고기가 살아요.	Huge fish live in the deep sea.
거대하다	그 도시에는 아주 거대한 건물이 많아요.	That city has a lot of really huge buildings.
의식	그는 사고 후에 한 시간 동안 의식을 잃었어요.	He lost consciousness for an hour after the accident.
의식	두 사람의 결혼 의식은 작은 교회에서 있었어요.	The couple's wedding ceremony was held in a small church.
최악	오늘은 제 인생에서 최악의 날이에요.	Today is the worst day of my life.
최악	여행 첫 날 날씨가 정말 최악이었어요.	The weather on the first day of the trip was really the worst.
실험	학생들이 실험실에서 과학 실험을 했어요.	The students did a science experiment in the lab.
실험	그 실험은 여러 번 했지만 결국 실패했어요.	We did that experiment many times, but it failed in the end.
결코	저는 결코 이 꿈을 포기하지 않을 거예요.	I will never give up this dream.
지원	이 일을 하려면 정부의 지원이 꼭 필요해요.	To do this work we really need government support.
지원	저는 회사에서 교육 지원을 받아서 공부해요.	I get education support from my company and study.
기능	이 휴대폰에는 좋은 기능이 아주 많아요.	This phone has a lot of good features.
기능	이 기계의 이 버튼은 무슨 기능을 해요?	What does this button on this machine do?
생명	모든 생명은 다 아주 중요해요.	All life is very important.
비다	냉장고가 완전히 비어서 시장에 가야 해요.	The refrigerator is completely empty, so I have to go to the market.
비다	수업이 끝나서 지금 교실이 비어 있어요.	Class is over, so the classroom is empty now.
클럽	저는 올해 학교 축구 클럽에 들어갔어요.	I joined the school football club this year.
클럽	주말에 친구들과 같이 클럽에 가서 춤을 췄어요.	At the weekend I went to a club with friends and danced.
온	오늘 저녁에는 온 가족이 함께 밥을 먹었어요.	Tonight the whole family ate together.
온	밤새 눈이 와서 온 세상이 하얘요.	It snowed all night, so the whole world is white.
새다	어제 밤을 새서 오늘 너무 피곤해요.	I stayed up all night yesterday, so I'm very tired today.
수준	이 책은 제 한국어 수준에 딱 맞아요.	This book is just right for my Korean level.
수준	그 학교는 교육 수준이 아주 높아요.	That school has a very high standard of education.
공장	이 큰 공장에서 매일 자동차를 만들어요.	They make cars every day in this big factory.
공장	저 공장에서 검은 연기가 많이 나와요.	A lot of black smoke comes out of that factory.
마침내	오랫동안 걸어서 마침내 산 위에 도착했어요.	After walking for a long time, we finally reached the top of the mountain.
죄	그는 경찰서에서 자기 죄를 모두 인정했어요.	He admitted all his crimes at the police station.
죄	나쁜 일을 하면 언젠가 죄의 대가를 받아요.	If you do bad things, one day you pay the price for your sins.
차량	아침에는 이 도로에 차량이 아주 많아요.	In the morning there are a lot of vehicles on this road.
차량	사고가 난 차량이 아직 도로에 있어요.	The car from the accident is still on the road.
평범하다	저는 회사에 다니는 평범한 사람이에요.	I'm an ordinary person who works at a company.
암	우리 할아버지는 암 때문에 병원에 계세요.	My grandfather is in hospital because of cancer.
밟다	지하철에서 누가 제 발을 세게 밟았어요.	Someone stepped hard on my foot on the subway.
금	이 반지는 진짜 금으로 만들었어요.	This ring is made of real gold.
금	요즘 금 가격이 많이 올랐어요.	The price of gold has gone up a lot these days.
물고기	이 강에는 물고기가 아주 많이 살아요.	A great many fish live in this river.
깜짝	갑자기 문이 열려서 깜짝 놀랐어요.	The door suddenly opened and I was startled.
피부	여름에는 피부를 잘 보호해야 해요.	In summer you have to protect your skin well.
잘생기다	그 영화에 나온 배우는 정말 잘생겼어요.	The actor in that film is really handsome.
잘생기다	제 남자 친구는 잘생기고 아주 친절해요.	My boyfriend is handsome and very kind.
발견되다	깊은 숲에서 아주 오래된 집이 발견되었어요.	A very old house was discovered deep in the forest.
지치다	하루 종일 쉬지 않고 일해서 너무 지쳤어요.	I worked all day without a break, so I'm exhausted.
길이	이 다리의 길이는 얼마나 돼요?	How long is this bridge?
길이	이 바지는 길이가 저한테 조금 길어요.	These trousers are a little long for me.
공주	옛날에 작은 성에 예쁜 공주가 살았어요.	Long ago a pretty princess lived in a small castle.
공주	우리 딸은 공주 옷을 입고 싶어해요.	Our daughter wants to wear a princess dress.
솔직하다	무슨 일이 있었는지 솔직하게 말해 주세요.	Please tell me honestly what happened.
벌	그는 학교에 늦어서 선생님께 벌을 받았어요.	He was late for school, so the teacher punished him.
의학	요즘 의학이 많이 좋아져서 사람들이 오래 살아요.	Medicine has improved a lot lately, so people live long.
쥐	어젯밤에 부엌에서 큰 쥐를 봤어요.	I saw a big mouse in the kitchen last night.
쥐	우리 고양이가 오늘 아침에 쥐를 잡았어요.	Our cat caught a mouse this morning.
모델	그녀는 요즘 아주 유명한 모델이에요.	She is a very famous model these days.
그만두다	그는 지난 달에 다니던 회사를 그만두었어요.	He quit the company he worked for last month.
좁다	이 길은 너무 좁아서 차가 못 지나가요.	This road is too narrow for cars to get through.
좁다	제 방은 좁아서 침대와 책상만 있어요.	My room is small, so there's only a bed and a desk.
엄청나다	어젯밤에 엄청난 비가 와서 길이 막혔어요.	There was a huge amount of rain last night, so the roads were blocked.
엄청나다	그 가수는 엄청난 인기를 얻었어요.	That singer became enormously popular.
불법	여기에 차를 세우는 것은 불법이에요.	Parking your car here is illegal.
불법	그 사람은 불법으로 일을 하다가 잡혔어요.	That person was caught working illegally.
더럽다	방이 너무 더러워서 오늘 꼭 치워야 해요.	The room is so dirty that I really have to tidy it today.
더럽다	아이 손이 더러우니까 먼저 씻으세요.	The child's hands are dirty, so wash them first.
굉장히	오늘은 날씨가 굉장히 더워서 밖에 못 나가요.	The weather is extremely hot today, so I can't go outside.
굉장히	그 식당 음식은 굉장히 맛있고 싸요.	The food at that restaurant is extremely tasty and cheap.
표시	지도에 있는 빨간색 표시가 우리 집이에요.	The red mark on the map is our house.
잘못하다	제가 정말 잘못했어요. 다시는 안 그럴게요.	I really did wrong. I won't do it again.
잘못하다	숙제를 잘못해서 다시 해야 해요.	I did my homework wrong, so I have to do it again.
깨닫다	저는 시간이 많이 지난 후에 제 실수를 깨달았어요.	I only realised my mistake a long time later.
얼른	늦었으니까 얼른 옷을 입고 나가세요.	It's late, so hurry up, get dressed and go out.
얼른	배가 고파서 얼른 밥을 먹고 싶어요.	I'm hungry, so I want to eat quickly.
원숭이	동물원에서 원숭이가 바나나를 먹고 있었어요.	At the zoo a monkey was eating a banana.
원숭이	원숭이는 나무 위에서 사는 것을 좋아해요.	Monkeys like living up in the trees.
가득하다	그의 작은 방은 오래된 책으로 가득해요.	His small room is full of old books.
행복	가족과 함께 있는 것이 저의 행복이에요.	Being with my family is my happiness.
행복	돈이 많아도 행복을 살 수는 없어요.	Even with a lot of money you can't buy happiness.
수백	그 콘서트에 사람이 수백 명 왔어요.	Hundreds of people came to that concert.
수백	이 도서관에는 오래된 책이 수백 권 있어요.	This library has hundreds of old books.
못되다	그 아이는 동생에게 못되게 굴었어요.	That child was mean to his younger sibling.
못되다	못된 말을 하면 친구가 떠나요.	If you say nasty things, your friends will leave.
예술	저는 대학교에서 예술을 공부하고 있어요.	I'm studying art at university.
예술	이 도시에는 예술을 좋아하는 사람이 많아요.	There are many people who love art in this city.
종교	그 나라에는 여러 종교가 함께 있어요.	Several religions exist together in that country.
종교	저는 종교가 없지만 교회에 가끔 가요.	I have no religion, but I sometimes go to church.
흘리다	아이가 아침에 우유를 바닥에 흘렸어요.	The child spilled milk on the floor in the morning.
흘리다	그 영화를 보고 눈물을 많이 흘렸어요.	I shed a lot of tears watching that film.
전기	어젯밤에 갑자기 전기가 나가서 너무 어두웠어요.	The electricity suddenly went out last night, so it was very dark.
전기	이 자동차는 기름이 아니라 전기로 가요.	This car runs on electricity, not petrol.
터지다	공이 갑자기 터져서 아이가 크게 울었어요.	The ball suddenly burst and the child cried loudly.
수고하다	오늘 하루 종일 정말 수고하셨어요.	Thank you for all your hard work today.
수고하다	선생님, 수고하세요. 내일 또 올게요.	Thank you for your work, teacher. I'll come again tomorrow.
현금	이 작은 가게에서는 카드가 아니라 현금만 받아요.	This small shop only takes cash, not cards.
정상	병원 검사 결과가 모두 정상이라서 기뻤어요.	All the hospital test results were normal, so I was happy.
정상	우리는 세 시간 걸려서 산 정상에 올라갔어요.	It took us three hours to climb to the top of the mountain.
바르다	다친 곳에 약을 바르고 집에서 쉬세요.	Put some medicine on the injury and rest at home.
바르다	아이 다리에 약을 발라 주세요.	Please put some medicine on the child's leg.
웃기다	그 사람 이야기는 정말 웃겨서 계속 웃었어요.	That person's story was so funny that I kept laughing.
웃기다	제 동생은 항상 웃긴 표정을 지어요.	My younger sibling always makes funny faces.
채우다	컵에 물을 가득 채워 주세요.	Please fill the cup with water.
채우다	이 서류의 빈 곳을 모두 채우세요.	Fill in all the blanks on this document.
빨갛다	가을이 되면 산이 빨갛게 변해서 아름다워요.	In autumn the mountains turn red and look beautiful.
알아내다	경찰이 드디어 그 사람의 이름을 알아냈어요.	The police finally found out that person's name.
저리	저리 가서 조용히 기다려 주세요.	Please go over there and wait quietly.
가스	부엌에서 가스 냄새가 나요. 조심하세요.	There's a smell of gas in the kitchen. Be careful.
가스	가스 요금이 이번 달에 많이 나왔어요.	The gas bill was high this month.
거부하다	그는 우리 제안을 바로 거부했어요.	He immediately refused our offer.
요청하다	회사에 도움을 요청했지만 대답이 없었어요.	I asked the company for help, but there was no reply.
요청하다	손님이 물을 한 잔 더 요청했어요.	The customer asked for one more glass of water.
떠오르다	샤워를 하다가 좋은 생각이 갑자기 떠올랐어요.	A good idea suddenly came to me in the shower.
운명	우리가 만난 것은 운명이라고 생각해요.	I think it was fate that we met.
운명	아무도 자기 운명을 알 수 없어요.	Nobody can know their own fate.
일정	이번 주 일정이 너무 바빠서 쉴 수 없어요.	My schedule this week is so busy that I can't rest.
일정	여행 일정을 친구에게 보내 주었어요.	I sent the trip schedule to my friend.
부끄럽다	많은 사람 앞에서 말하는 것이 부끄러워요.	I'm shy about speaking in front of a lot of people.
대가	열심히 일한 대가로 돈을 많이 받았어요.	I got a lot of money in return for working hard.
대가	나쁜 일을 하면 언젠가 대가를 치러요.	If you do bad things, you pay the price some day.
뽑다	오늘 은행에 가서 돈을 좀 뽑았어요.	I went to the bank today and withdrew some money.
뽑다	우리 반 학생들은 새 리더를 뽑았어요.	The students in our class chose a new leader.
꼬리	우리 강아지는 기쁠 때 꼬리를 흔들어요.	Our puppy wags its tail when it's happy.
꼬리	그 원숭이는 꼬리가 아주 길어요.	That monkey has a very long tail.
최대한	일이 끝나면 최대한 빨리 집에 돌아올게요.	When work is over I'll come home as fast as I can.
최대한	저는 최대한 돈을 아끼려고 해요.	I try to save money as much as possible.
떨다	너무 추워서 아이가 밖에서 몸을 떨었어요.	It was so cold that the child was shivering outside.
떨다	시험 전에 너무 떨어서 잠을 못 잤어요.	I was so nervous before the exam that I couldn't sleep.
만지다	박물관에서는 작품을 만지면 안 돼요.	You must not touch the works in the museum.
만지다	아기가 처음으로 고양이를 천천히 만졌어요.	The baby touched the cat slowly for the first time.
걱정되다	내일 시험이 너무 걱정돼서 잠이 안 와요.	I'm so worried about tomorrow's exam that I can't sleep.
박다	그림을 걸려고 아버지가 벽에 못을 박았어요.	Father hammered a nail into the wall to hang a picture.
박다	어제 트럭이 우리 집 벽을 박았어요.	Yesterday a truck crashed into the wall of our house.
어쩌면	어쩌면 내일 비가 올지도 몰라요.	Maybe it will rain tomorrow.
의심	그의 말에는 의심이 많이 들어요.	I have a lot of doubts about what he says.
겨우	시험에 겨우 붙어서 너무 기뻐요.	I barely passed the exam, so I'm very happy.
겨우	아침에 겨우 일어나서 학교에 늦었어요.	I barely got up in the morning and was late for school.
시내	주말에 친구들과 시내에서 쇼핑을 했어요.	At the weekend I went shopping downtown with friends.
시내	우리 회사는 시내 중심에 있어요.	Our company is in the centre of town.
식물	우리 집에는 식물이 많아서 공기가 좋아요.	There are a lot of plants in our house, so the air is good.
식물	식물도 물과 빛이 있어야 살 수 있어요.	Plants also need water and light to live.
반대하다	우리 가족은 처음에 제 결혼을 반대했어요.	At first my family was against my marriage.
높이	이 산의 높이는 얼마나 돼요?	How high is this mountain?
높이	아이가 공을 하늘 높이 던졌어요.	The child threw the ball high into the sky.
행운	새로 시작하는 일에 행운이 있기를 빌어요.	I wish you luck with your new job.
행운	저는 이 반지가 행운을 준다고 믿어요.	I believe this ring brings good luck.
팬	저는 그 가수의 오래된 팬이에요.	I'm a long-time fan of that singer.
팬	팬들이 공항에서 가수를 기다리고 있었어요.	Fans were waiting for the singer at the airport.
쓰이다	이 칼은 고기를 자를 때 쓰여요.	This knife is used for cutting meat.
쓰이다	편지에 제 이름이 쓰여 있었어요.	My name was written on the letter.
프로	제 형은 프로 축구 선수예요.	My older brother is a professional football player.
굽다	우리 할머니는 나이가 많아서 등이 굽었어요.	My grandmother is old, so her back is bent.
굽다	이 길은 많이 굽어서 운전이 어려워요.	This road bends a lot, so it's hard to drive.
철	이 다리는 철로 만들어서 아주 강해요.	This bridge is made of iron, so it's very strong.
일종	떡은 한국 사람들이 좋아하는 음식의 일종이에요.	Tteok is a kind of food Koreans like.
일종	이 공부는 일종의 게임이라고 생각하면 재미있어요.	If you think of this study as a kind of game, it's fun.
자매	그 두 자매는 얼굴이 아주 비슷해요.	Those two sisters look very alike.
기업	그는 큰 기업에서 오랫동안 일했어요.	He worked at a big company for a long time.
기업	요즘 많은 기업이 새로운 사람을 찾고 있어요.	These days many companies are looking for new people.
시도	첫 시도는 실패했지만 다시 해 볼 거예요.	The first attempt failed, but I'll try again.
참여하다	저는 이번 주말에 학교 활동에 참여해요.	I'm taking part in a school activity this weekend.
참여하다	많은 학생들이 그 축구 경기에 참여했어요.	Many students took part in that football match.
삼촌	우리 삼촌은 시골에서 농장을 하세요.	My uncle runs a farm in the countryside.
반하다	저는 그 사람을 처음 보고 반했어요.	I fell for that person the first time I saw them.
각자	점심은 각자 돈을 내고 먹어요.	For lunch everyone pays for themselves.
각자	우리는 각자 다른 일을 하고 있어요.	We each do different jobs.
누르다	문을 열려면 이 버튼을 누르세요.	Press this button to open the door.
감자	엄마가 저녁으로 감자 요리를 만들었어요.	Mom made a potato dish for dinner.
감자	시장에서 감자와 계란을 많이 샀어요.	I bought a lot of potatoes and eggs at the market.
데려오다	내일 파티에 친구를 데려와도 돼요?	Can I bring a friend to the party tomorrow?
데려오다	아버지가 오후에 학교에서 동생을 데려왔어요.	Father brought my younger sibling home from school in the afternoon.
통과하다	기차가 긴 다리를 통과하고 있어요.	The train is going over a long bridge.
진단	병원에서 의사가 감기라고 진단을 내렸어요.	At the hospital the doctor diagnosed a cold.
진단	정확한 진단을 받으려고 큰 병원에 갔어요.	I went to a big hospital to get an accurate diagnosis.
미리	여행을 가기 전에 미리 표를 사세요.	Buy the tickets in advance before you go on the trip.
단순하다	이 게임은 단순하지만 아주 재미있어요.	This game is simple but a lot of fun.
단순하다	그는 생각이 단순하고 솔직한 사람이에요.	He is a simple, honest person.
위기	작년에 우리 회사가 큰 위기에 처했어요.	Last year our company faced a big crisis.
위기	우리는 함께 그 위기를 이겨 냈어요.	We overcame that crisis together.
방해하다	시험 공부를 하는 동생을 방해하지 마세요.	Don't disturb your younger sibling while they study for the exam.
방해하다	밖의 소리가 제 잠을 방해했어요.	The noise outside disturbed my sleep.
흔들다	버스 안에서 아이가 저에게 손을 흔들었어요.	A child on the bus waved to me.
흔들다	바람이 나무를 세게 흔들고 있어요.	The wind is shaking the trees hard.
갇히다	저는 어제 방에 한 시간 동안 갇혔어요.	Yesterday I was locked in a room for an hour.
갇히다	눈 때문에 우리는 집에 갇혀 있었어요.	We were stuck at home because of the snow.
맡기다	여행 동안 고양이를 친구에게 맡겼어요.	I left my cat with a friend during the trip.
장면	이 영화의 마지막 장면이 정말 슬퍼요.	The last scene of this film is really sad.
장면	그 장면을 보고 모두 웃었어요.	Everyone laughed when they saw that scene.
수많다	이 도시에는 수많은 사람이 살아요.	Countless people live in this city.
자격	그는 이 일을 할 자격이 있어요.	He is qualified to do this job.
자격	학교에서 선생님이 되려면 자격이 필요해요.	You need qualifications to become a teacher at a school.
시끄럽다	옆 방이 너무 시끄러워서 잠을 못 잤어요.	The room next door was so noisy that I couldn't sleep.
시끄럽다	교실이 너무 시끄러우니까 모두 조용히 하세요.	The classroom is too noisy, so everyone please be quiet.
과학자	우리 삼촌은 미국에서 일하는 유명한 과학자예요.	My uncle is a famous scientist who works in America.
분야	그는 오랫동안 컴퓨터 분야의 전문가로 일했어요.	He worked as an expert in the field of computers for a long time.
분야	저는 의학 분야에서 일하고 싶어요.	I want to work in the field of medicine.
성적	열심히 공부해서 이번 시험 성적이 많이 올랐어요.	I studied hard, so my exam grades went up a lot this time.
치우다	식사가 끝나면 테이블을 치워 주세요.	Please clear the table when the meal is over.
진지하다	그는 농담을 안 하고 항상 진지하게 이야기해요.	He doesn't joke and always talks seriously.
진지하다	이건 농담이 아니라 진지한 이야기예요.	This isn't a joke, it's a serious matter.
의미하다	이 빨간색 표시는 무엇을 의미해요?	What does this red mark mean?
업무	오늘은 업무가 많아서 늦게 끝나요.	I have a lot of work today, so I'll finish late.
즉시	문제가 생기면 즉시 저에게 전화하세요.	If a problem comes up, call me immediately.
분노	그 소식을 듣고 사람들이 분노했어요.	People were furious when they heard that news.
분노	그는 분노를 참지 못하고 소리를 질렀어요.	He couldn't hold back his anger and shouted.
집안	우리 집안은 대대로 이 마을에 살았어요.	Our family has lived in this village for generations.
겁	저는 겁이 많아서 밤에 혼자 못 나가요.	I'm easily scared, so I can't go out alone at night.
겁	그 개는 겁을 먹고 도망갔어요.	That dog got scared and ran away.
버티다	너무 추웠지만 우리는 끝까지 버텼어요.	It was very cold, but we held out to the end.
버티다	돈이 없어서 한 달을 겨우 버텼어요.	I had no money, so I barely got through the month.
선거	다음 달에 대통령 선거가 있어요.	There's a presidential election next month.
선거	이번 선거에서 누구를 뽑을 거예요?	Who are you going to vote for in this election?
전통	이 마을은 오래된 전통을 지키고 있어요.	This village keeps its old traditions.
전통	우리 가족은 특별한 날에 전통 음식을 먹어요.	Our family eats traditional food on special days.
투표	이 나라에서는 성인이 되면 투표를 할 수 있어요.	In this country you can vote when you become an adult.
사귀다	저는 학교에서 새 친구를 많이 사귀었어요.	I made a lot of new friends at school.
사귀다	두 사람은 일 년 동안 사귀었어요.	The two of them went out for a year.
막히다	저녁 여섯 시에는 길이 많이 막혀요.	The roads are very congested at six in the evening.
막히다	감기 때문에 코가 막혀서 너무 힘들어요.	My nose is blocked because of a cold, so it's really hard.
쓰러지다	그는 너무 피곤해서 길에서 쓰러졌어요.	He was so tired that he collapsed in the street.
중독	요즘 많은 아이들이 게임 중독이에요.	These days many children are addicted to games.
중독	휴대폰 중독은 큰 문제가 되었어요.	Phone addiction has become a big problem.
들이다	이 일에 시간을 많이 들였어요.	I spent a lot of time on this work.
위성	이 사진은 위성으로 찍은 거예요.	This photo was taken by satellite.
위성	달은 지구 주위를 도는 위성이에요.	The moon is a satellite that goes around the earth.
시리즈	저는 그 영화 시리즈를 다 봤어요.	I've watched the whole film series.
시리즈	이 책은 모두 다섯 권으로 된 시리즈예요.	This book is a series of five volumes in total.
엔진	자동차 엔진에서 이상한 소리가 나요.	There's a strange noise coming from the car engine.
엔진	비행기 엔진이 고장 나서 출발이 늦어졌어요.	The plane's engine broke down, so the departure was delayed.
발표	내일 수업에서 제가 발표를 해야 해요.	I have to give a presentation in class tomorrow.
발표	시험 결과 발표는 다음 주 월요일이에요.	The exam results will be announced next Monday.
신용	그 사람은 신용이 좋아서 모두 믿어요.	That person has a good reputation, so everyone trusts him.
덕	제가 시험에 붙은 것은 다 선생님 덕이에요.	It's all thanks to you, teacher, that I passed the exam.
덕	친구 덕에 좋은 일자리를 찾았어요.	Thanks to a friend, I found a good job.
마치다	일을 다 마치고 집에 갔어요.	I finished all my work and went home.
마치다	수업을 마치면 도서관에 갈 거예요.	When class is over I'll go to the library.
